x, y, z,true densities,mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (silverman),num used patterns (sambe (silverman))
55.203848579031522, 49.170982427743425, 49.434647065128857, 0.000121481317978, 0.000090916776942, 8.000000000000000, 0.000089734918128, 330.000000000000000, 0.000209022009089, 25.000000000000000
48.344219643140306, 44.256838882938268, 42.222241437451217, 0.000039365271857, 0.000036874056297, 26.000000000000000, 0.000029289364934, 106.000000000000000, 0.000076680861589, 35.000000000000000
54.962610974444885, 45.282872651926994, 60.461856611123878, 0.000014771497138, 0.000010909062203, 42.000000000000000, 0.000010954828213, 40.000000000000000, 0.000016461984458, 57.000000000000000
43.951043328621530, 50.285719906252808, 45.949246641803661, 0.000080264864621, 0.000037252940877, 8.000000000000000, 0.000057062277422, 211.000000000000000, 0.000090267323466, 19.000000000000000
50.777509496600061, 48.250966226772121, 53.787713733500908, 0.000143604926636, 0.000105234161132, 8.000000000000000, 0.000106984761806, 396.000000000000000, 0.000184924818515, 17.000000000000000
53.334775021401462, 44.274911530531064, 56.633715955753445, 0.000045142777755, 0.000031754146804, 18.000000000000000, 0.000031773671832, 116.000000000000000, 0.000055222844715, 24.000000000000000
46.274510545475742, 53.649930459686949, 47.476533797583052, 0.000110917202720, 0.000076528519918, 10.000000000000000, 0.000078424559208, 288.000000000000000, 0.000167627677383, 20.000000000000000
42.691965376703507, 42.623724434875847, 53.799952055198617, 0.000025682372786, 0.000012876755281, 21.000000000000000, 0.000018715523130, 71.000000000000000, 0.000014781374096, 30.000000000000000
49.125980283486342, 49.267686397959729, 55.903045937446699, 0.000106275185997, 0.000102802215433, 13.000000000000000, 0.000079580971976, 292.000000000000000, 0.000197806616660, 24.000000000000000
46.232558245391267, 43.350224197680575, 47.584967281787918, 0.000066720697262, 0.000039485547787, 12.000000000000000, 0.000045395400580, 169.000000000000000, 0.000070755423979, 21.000000000000000
47.382028560859602, 47.372816908293444, 53.397842337382613, 0.000127230789887, 0.000115333688436, 11.000000000000000, 0.000091564618282, 333.000000000000000, 0.000236219802048, 27.000000000000000
44.716602408375536, 45.713363571920389, 49.395372908157903, 0.000089280447535, 0.000053214502235, 8.000000000000000, 0.000066035259830, 243.000000000000000, 0.000180151550512, 35.000000000000000
56.026505517129422, 57.109559143804177, 64.767827336770665, 0.000001698650453, 0.000000863293028, 67.000000000000000, 0.000000370411520, 1.000000000000000, 0.000000883765995, 73.000000000000000
48.096934400066480, 46.816261432569306, 41.057692418196069, 0.000041016384916, 0.000032910805856, 20.000000000000000, 0.000030985231336, 115.000000000000000, 0.000063774492108, 29.000000000000000
55.162110486264780, 48.534323212170293, 46.286299848670801, 0.000095508434615, 0.000056270002941, 8.000000000000000, 0.000070658530632, 258.000000000000000, 0.000166053637836, 20.000000000000000
42.617108401913463, 45.828690760562424, 61.016106533703429, 0.000008211606261, 0.000007635130357, 75.000000000000000, 0.000006901805232, 24.000000000000000, 0.000023075121230, 80.000000000000000
52.404737316307639, 48.797524264851134, 44.062486896963101, 0.000095673878336, 0.000071627284022, 11.000000000000000, 0.000065406199590, 239.000000000000000, 0.000153122140818, 24.000000000000000
51.926779019018440, 52.077158563249476, 47.425523873755509, 0.000151835894283, 0.000057278246381, 5.000000000000000, 0.000104961729010, 383.000000000000000, 0.000214954035585, 22.000000000000000
44.891167628500057, 43.081889735258741, 52.478384830637793, 0.000051341089966, 0.000032871907325, 14.000000000000000, 0.000034911280064, 128.000000000000000, 0.000058194292460, 27.000000000000000
49.871706370129381, 55.910992965278652, 39.022458425148876, 0.000014979102987, 0.000007099382463, 37.000000000000000, 0.000007271667569, 26.000000000000000, 0.000007668471230, 43.000000000000000
51.810643463983624, 55.199237062000769, 41.771035086312608, 0.000038212026534, 0.000043607293514, 25.000000000000000, 0.000032609099605, 118.000000000000000, 0.000060752414671, 30.000000000000000
40.263317091608343, 47.082266643868159, 55.974282341425450, 0.000019547734687, 0.000020054513658, 39.000000000000000, 0.000019581919440, 72.000000000000000, 0.000038392716699, 57.000000000000000
55.926003249192782, 42.085736587215088, 43.369582952887967, 0.000018707371454, 0.000005564164351, 24.000000000000000, 0.000008687249820, 33.000000000000000, 0.000006252237216, 39.000000000000000
49.428487159795083, 44.588490492372600, 43.549860528768583, 0.000059458217636, 0.000022143811719, 8.000000000000000, 0.000043240630350, 163.000000000000000, 0.000060592481338, 19.000000000000000
54.232223923487545, 40.899051344445176, 52.454866674460924, 0.000033100548150, 0.000029428118078, 26.000000000000000, 0.000026396846682, 97.000000000000000, 0.000035000341198, 32.000000000000000
43.959133883517474, 49.442981086895010, 50.105597537926279, 0.000105105238627, 0.000091597046165, 11.000000000000000, 0.000076695400394, 287.000000000000000, 0.000154882667517, 18.000000000000000
42.652319825788496, 52.612079942961216, 50.813091843740679, 0.000069853062558, 0.000057978645283, 13.000000000000000, 0.000052204661401, 193.000000000000000, 0.000136751265647, 26.000000000000000
54.304024817293168, 49.685226483675436, 47.857215956436157, 0.000131714201584, 0.000083947118883, 7.000000000000000, 0.000098426221778, 363.000000000000000, 0.000186979451772, 18.000000000000000
46.342786810103611, 59.212264769963980, 45.330194992949842, 0.000026626493691, 0.000024067060926, 30.000000000000000, 0.000019962586588, 72.000000000000000, 0.000030391367780, 43.000000000000000
50.282487595571062, 54.750269731954106, 45.353557136649982, 0.000092935720348, 0.000051822780977, 10.000000000000000, 0.000063355213408, 235.000000000000000, 0.000197526224671, 32.000000000000000
47.088274524791096, 52.003836337779866, 57.108481744215972, 0.000068082657547, 0.000055409987149, 14.000000000000000, 0.000051739469841, 191.000000000000000, 0.000151273620553, 29.000000000000000
52.635176074801144, 65.113610401168600, 49.591026639885399, 0.000004312205324, 0.000002938952493, 73.000000000000000, 0.000003104674812, 11.000000000000000, 0.000002782078449, 77.000000000000000
48.038528426995747, 53.045133008080761, 54.888280800758032, 0.000104753641380, 0.000078628591661, 9.000000000000000, 0.000081984597603, 304.000000000000000, 0.000185462517673, 21.000000000000000
42.614437350007798, 56.928599046302693, 48.352538859202326, 0.000033925393485, 0.000022959975531, 18.000000000000000, 0.000025631427371, 96.000000000000000, 0.000040554683834, 28.000000000000000
52.089102862294880, 50.369670317477315, 50.089487372150479, 0.000179717733861, 0.000202399351219, 13.000000000000000, 0.000127919645614, 469.000000000000000, 0.000306060111676, 25.000000000000000
51.557254754814053, 52.275242933556967, 44.350337888144061, 0.000100490727767, 0.000071769024809, 12.000000000000000, 0.000064231791041, 232.000000000000000, 0.000184099846605, 28.000000000000000
46.897481146409369, 48.314705466385142, 51.473505533905509, 0.000151881132691, 0.000120504172347, 10.000000000000000, 0.000106521430681, 391.000000000000000, 0.000276648907031, 25.000000000000000
52.523984839593631, 55.059842146296305, 49.273895079704829, 0.000112902876913, 0.000082947328545, 9.000000000000000, 0.000083630553276, 313.000000000000000, 0.000180268973445, 24.000000000000000
49.297589780060356, 48.511445825445300, 51.189541838266713, 0.000180870905112, 0.000137842623885, 8.000000000000000, 0.000130140099037, 482.000000000000000, 0.000331680140271, 21.000000000000000
43.585289968056316, 54.187325001817129, 48.530061991064613, 0.000070584604764, 0.000064558708942, 15.000000000000000, 0.000052391906329, 193.000000000000000, 0.000103304505561, 23.000000000000000
56.155882883847660, 49.049899106604300, 47.206453160818704, 0.000089359832258, 0.000064274968079, 9.000000000000000, 0.000070519087729, 260.000000000000000, 0.000153192045039, 22.000000000000000
43.454787708333214, 47.259143372237993, 51.384661825344502, 0.000081349972766, 0.000057792179223, 12.000000000000000, 0.000057922799125, 214.000000000000000, 0.000142538719473, 25.000000000000000
49.111492970187768, 54.214342650129282, 51.810402394638267, 0.000134783998125, 0.000100798378815, 8.000000000000000, 0.000108282299902, 404.000000000000000, 0.000177479844723, 16.000000000000000
52.808920961345940, 48.212680173454935, 53.301165790074172, 0.000134438529583, 0.000067219351820, 7.000000000000000, 0.000093242204626, 343.000000000000000, 0.000128428955510, 17.000000000000000
45.275929640436992, 53.409677756237706, 46.542819353897599, 0.000090412563872, 0.000055465051457, 11.000000000000000, 0.000056859621910, 214.000000000000000, 0.000122662484238, 21.000000000000000
47.201542053191169, 54.243361762911441, 40.096387842409442, 0.000024994159719, 0.000022108921758, 29.000000000000000, 0.000020747313855, 76.000000000000000, 0.000026040112747, 33.000000000000000
53.343253382254510, 51.566555127549698, 55.359833828480653, 0.000095870002683, 0.000080992425549, 12.000000000000000, 0.000070185414406, 258.000000000000000, 0.000173309863749, 25.000000000000000
43.437775035330340, 52.227352599749622, 56.581970228546808, 0.000042653367267, 0.000049417554252, 20.000000000000000, 0.000037473203828, 138.000000000000000, 0.000105584276113, 34.000000000000000
50.807531475365145, 44.646204375634191, 54.816617080291103, 0.000081019639677, 0.000060876628431, 13.000000000000000, 0.000055382810922, 206.000000000000000, 0.000141068724211, 29.000000000000000
33.597829854582685, 54.825093739576332, 59.903545795967631, 0.000000788575883, 0.000000361098831, 58.000000000000000, 0.000000370411520, 1.000000000000000, 0.000009215726826, 60.000000000000000
55.200108216015536, 49.105815818997165, 49.526464914436730, 0.000121525701711, 0.000106068280997, 10.000000000000000, 0.000090474468341, 334.000000000000000, 0.000210589478993, 24.000000000000000
58.696528024941124, 46.476733012136322, 43.791056383717958, 0.000023926125147, 0.000020720993152, 29.000000000000000, 0.000017501466013, 64.000000000000000, 0.000024441470027, 32.000000000000000
55.553754214893353, 40.522887703778210, 53.224674967683541, 0.000022246340821, 0.000015876905308, 30.000000000000000, 0.000016854888419, 63.000000000000000, 0.000014945882488, 46.000000000000000
44.615239940689669, 45.079687923441732, 54.393018295944209, 0.000058205722519, 0.000046059669071, 16.000000000000000, 0.000038401513481, 142.000000000000000, 0.000081460323130, 27.000000000000000
40.884949164337769, 49.306751219727538, 48.009369295808362, 0.000045423562535, 0.000051685303939, 25.000000000000000, 0.000030630466484, 110.000000000000000, 0.000056215478430, 29.000000000000000
48.524491415809365, 54.520749898527214, 48.366016709145562, 0.000127266683822, 0.000109510762390, 11.000000000000000, 0.000088587342928, 327.000000000000000, 0.000194848012188, 24.000000000000000
50.232996104214983, 58.385261826729050, 50.506357101070847, 0.000060042878215, 0.000040833741527, 15.000000000000000, 0.000040479306537, 149.000000000000000, 0.000074259040849, 29.000000000000000
50.152059457357147, 47.669209308944147, 57.788480900455077, 0.000064687982473, 0.000045965270621, 14.000000000000000, 0.000042911533380, 160.000000000000000, 0.000100610510016, 26.000000000000000
52.499605085973556, 47.104351546099124, 49.408438622979631, 0.000151011455616, 0.000088807209220, 7.000000000000000, 0.000109377374814, 403.000000000000000, 0.000176967508200, 17.000000000000000
45.441929370552465, 50.943940340968503, 40.966866608913165, 0.000035059283227, 0.000019980249421, 19.000000000000000, 0.000025783236704, 96.000000000000000, 0.000035813915438, 22.000000000000000
55.207930642850130, 53.063406684974495, 44.173899304765179, 0.000060214657835, 0.000044255867171, 15.000000000000000, 0.000041273764419, 152.000000000000000, 0.000085857476889, 23.000000000000000
52.288388039607852, 43.207055363630488, 54.929800117401136, 0.000055226931702, 0.000034680765132, 14.000000000000000, 0.000040499330690, 149.000000000000000, 0.000066293999312, 25.000000000000000
45.142224941453996, 54.810667804516598, 50.473519975522159, 0.000088823507778, 0.000068165716893, 13.000000000000000, 0.000059017806092, 220.000000000000000, 0.000176542177268, 32.000000000000000
