x, y, z,true densities,mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (silverman),num used patterns (sambe (silverman))
51.001022982122798, 49.729996540515380, 51.966318641478871, 0.001853903525618, 0.001406660094771, 8.000000000000000, 0.001535412504375, 120.000000000000000, 0.002350813311459, 37.000000000000000
49.065342403617883, 48.466576573349293, 50.073917747337148, 0.002948058578214, 0.001250959525008, 4.000000000000000, 0.002139450543804, 167.000000000000000, 0.000998260216066, 30.000000000000000
52.702479460862563, 47.978189606928204, 50.612846235737315, 0.001123144205243, 0.000709282690805, 10.000000000000000, 0.000743810062584, 57.000000000000000, 0.000605911035087, 26.000000000000000
49.534969720727496, 51.213692235020119, 50.808173901202707, 0.003268181435349, 0.002739185988636, 7.000000000000000, 0.002690417325237, 207.000000000000000, 0.001274410020026, 26.000000000000000
48.694539344835086, 50.884789658748275, 52.433767936147298, 0.000802470439824, 0.000728780147785, 21.000000000000000, 0.000560332727179, 43.000000000000000, 0.000601002094846, 39.000000000000000
47.977002018027875, 49.163179500007800, 50.041891370562645, 0.003974825655408, 0.003071932208125, 6.000000000000000, 0.002961077290374, 230.000000000000000, 0.003069524781759, 37.000000000000000
48.938018266239546, 49.152950545773642, 48.190462333657131, 0.001813259676604, 0.001924565015078, 12.000000000000000, 0.001283436658087, 100.000000000000000, 0.000422692145932, 25.000000000000000
48.600742709792172, 49.460344254756983, 48.757038825955711, 0.003225848280271, 0.004105813437666, 12.000000000000000, 0.002283525438560, 178.000000000000000, 0.001863962392877, 33.000000000000000
48.520040349913415, 50.547552653972346, 49.285554118781363, 0.004281958405828, 0.002569592089552, 4.000000000000000, 0.003222276540943, 251.000000000000000, 0.001340129916376, 25.000000000000000
47.923850456646825, 50.376849487724080, 52.021985915189397, 0.001418410046771, 0.001570561719078, 17.000000000000000, 0.000999110848698, 74.000000000000000, 0.001492472953777, 26.000000000000000
47.959465388009448, 49.393658660564931, 50.877009456933393, 0.003492198534607, 0.003253509034769, 9.000000000000000, 0.002510857046610, 195.000000000000000, 0.000821202985816, 29.000000000000000
51.481510328842866, 47.932943347762652, 50.846649449625751, 0.001281423098414, 0.000608532474767, 12.000000000000000, 0.000672877135057, 54.000000000000000, 0.000490183369949, 26.000000000000000
51.066445378231307, 50.077550436619859, 51.071968371410961, 0.004109719181038, 0.005844561152453, 13.000000000000000, 0.002863879712438, 219.000000000000000, 0.001319715743340, 22.000000000000000
52.400893848020083, 49.692740593851568, 49.593182512207719, 0.004115366745325, 0.002762286759586, 5.000000000000000, 0.003122916806351, 244.000000000000000, 0.001224264427466, 27.000000000000000
50.426185415561704, 52.263106800441427, 52.000425736075172, 0.000434850879285, 0.000351674681462, 33.000000000000000, 0.000302150346519, 23.000000000000000, 0.000437344411966, 45.000000000000000
52.829138261967550, 49.250743201167268, 46.394382076382527, 0.000078599822652, 0.000058480210738, 26.000000000000000, 0.000108242480495, 8.000000000000000, 0.000102871339324, 34.000000000000000
47.106163958798817, 49.854719512242674, 48.970002106236450, 0.002807984258982, 0.001802484716676, 6.000000000000000, 0.002061121847741, 160.000000000000000, 0.001179560503931, 29.000000000000000
48.593407436099611, 50.262293809911753, 47.102740333111988, 0.000476149091872, 0.000185002301662, 22.000000000000000, 0.000375905602698, 30.000000000000000, 0.000207144028758, 42.000000000000000
