# xi_x xi_y xi_z local_bandwidth
27.528104691935329 11.163922174421966 10.475869799309928 0.718700812612338
28.481786398402917 8.837814191916198 12.220913249566523 0.722856494594009
25.900176835051180 9.877251407044689 9.820004930985428 0.715540395632259
24.821197003876744 11.729432401640329 10.171297639694917 0.715703404615324
25.522075450293986 10.527845314468969 10.144696795331345 0.715187118290308
24.667348654748533 9.756024333028105 11.776769464175697 0.710859347910609
24.626135403301802 6.963966346480627 8.984303269928880 0.718699126684656
25.307237190880720 9.117412077226520 11.027993678149631 0.711109009546671
28.539509247975214 10.054416354346856 8.270457991951417 0.722364684259396
23.625632299948332 11.747371903657065 11.822791947443358 0.712007765959720
24.309894851393832 8.944238872320259 10.449713558938260 0.710656865583978
20.038407063552146 10.185931306481793 9.586260396625450 0.716689240856314
26.460581361455443 9.539388192907104 11.429878671110318 0.716841730712747
23.395394498849328 8.311304565675275 8.753053353485013 0.716865335306353
20.587459618749975 9.393917999284273 12.319875979781889 0.715863515645613
23.123851396777628 10.924597063001304 8.510166844186232 0.716511501077040
20.772204304884099 8.935104794181461 9.747007745121875 0.714926164387683
24.773804995718525 8.595983806440426 9.392546896023152 0.715714556902324
23.943635543322689 10.079102754128282 10.509375308017198 0.710277821314479
24.604943795479564 9.568625624503712 9.245659652991176 0.715080818300383
22.655079104448099 9.033000655854726 9.572416822074265 0.711714251914760
20.547434795336645 9.522199251988681 10.210996430755648 0.714952260557442
20.739603306067909 8.921034329645117 10.550343950968259 0.714720136752053
24.103890791592278 10.153387395186474 10.867039684022860 0.710291221852169
26.278801369086601 10.478467542350213 8.531536348646364 0.717022588030292
22.630379818119373 9.311627860145217 8.964441834468820 0.716503671784737
23.376894935745256 8.614395519296146 10.066792224596176 0.711202334845234
25.801652973908375 8.173088077901117 10.553769086516988 0.716707181734802
26.976504387591199 11.401813053042913 12.254604897392216 0.719256927169477
23.640150328375299 11.253961496093414 8.726653364091847 0.716133753132203
33.370371105140386 72.173848898564657 35.968230530268201 0.790222834648616
34.256484516681709 70.633719026524986 49.766390364837129 0.773055899691208
33.225685161339797 73.175776728308790 40.105000207208207 0.771908049704259
30.603307811876999 73.348768110575577 44.019893634447016 0.762016180710472
30.913858803250740 71.723858206276901 27.295150015142664 0.937651068159212
31.670816498880374 69.264469882913659 59.436211856492925 0.897766456814348
36.321041646360264 72.632768969865907 59.229420264803849 0.905484665848103
36.396629177932972 68.468500096870557 49.060446582753855 0.776874565264662
34.684478670410911 71.426991686098773 37.319966290486192 0.778056909857846
34.639941135847280 71.092004700416098 38.449899069091657 0.773752735331826
33.530350804478232 68.044958210723607 43.764255311556298 0.758208678106275
32.733907977904664 68.764864276164914 53.263858966870302 0.821537273201741
34.195527923872334 73.288507612086619 35.648464482783623 0.794958833262161
33.958935733754380 68.630874097355900 44.074618362411101 0.757707354599814
31.869288010864842 70.056603626389318 33.256673393426240 0.826620026457298
32.629586611818922 71.025339577203880 46.764332949465000 0.754591931294267
30.348127327827413 68.056231225118466 43.960067126616451 0.760983823466813
34.129263328952668 70.296392045020184 44.393917012645367 0.762377520304697
31.376747031466746 71.679548424919176 63.831447748639420 1.030623743318803
32.179173601267053 67.659948946369724 51.170162880958529 0.793790817945008
31.675617834424056 73.046802084249123 39.317583946753686 0.773606772627053
31.820150224354357 69.824923902947901 31.735614613409858 0.862806137137046
30.959480121752229 68.079580034425049 51.266359221065073 0.794930207050831
36.431247122312861 69.114359147402652 35.621799552555657 0.797060747963284
30.820833248533948 70.155690569878630 49.494208069257610 0.773933476700491
30.252965365377129 68.221337642132212 48.443629764015469 0.768470007489697
34.637544285882093 70.563612520949917 51.880297923523017 0.793630475707173
31.842294592025976 71.523684235037607 43.187276529430214 0.756651457684841
31.571313136373373 71.212065497855619 29.657571582155352 0.888479693856190
33.031082828599054 69.189935928391620 33.104502222497992 0.827970732685382
89.646006088746518 18.625048706581982 79.356381597167115 0.719863271678147
87.776596847775579 20.625231451027187 78.397942344393257 0.721413195177663
88.895616660571548 20.052165079260973 79.260437003608686 0.719512173647982
91.543014595406731 18.707143090276553 80.267050869349177 0.720968426413842
89.960717181772509 18.831906502258803 80.523276660531749 0.719757613130385
89.828453668777755 20.771790551213666 80.823504153963725 0.719711835174468
92.163235949280690 21.336527949436391 79.630818162057551 0.722051078930838
89.760620822424073 21.099659595887115 80.655263730722595 0.719836022281347
90.640131526097591 18.383043955689164 79.975673875601061 0.720337364777964
89.261969090794310 20.279924599043238 79.901849610357047 0.719250874197703
90.910178908092590 20.317218215191303 80.786327962108970 0.720014812268734
89.533580903264053 19.055553744081749 79.589950306797448 0.719464548063637
89.982979586138555 20.379151735555080 82.259308950690851 0.721266942081838
89.957742848339350 19.044054999507225 79.654018224300614 0.719475941005508
89.536404025353903 20.481481473773464 78.459202985555379 0.719977034056922
90.063261994200332 20.156506537965374 80.232181036200274 0.719253137822883
89.402683931034630 19.762078270263991 78.575939091017474 0.719793192257643
89.506680116637810 19.457138523983282 80.416050046261432 0.719343008169839
88.843817568178082 20.781198101709993 81.494484544491371 0.720582662603518
87.930014974986463 20.426258730778102 80.676908035030252 0.720564267662155
