# xi_x xi_y xi_z local_bandwidth
55.292157037902996 50.744776485022541 50.910818323796597 1.094981286833527
56.722679597604376 53.475917080577020 49.090540456294015 1.094981286833527
52.850265252576769 49.718292492996071 49.903944034969975 1.094981286833527
51.231795505815114 50.268095294489463 51.353353992043196 0.854436005264583
52.283113175440981 50.226462723159109 50.413061281169661 0.867073720320794
51.001022982122798 52.780794490726457 49.809078722854593 1.094981286833527
50.939203104952703 48.410348709734826 47.624175272146630 1.094981286833527
51.960855786321083 51.608897054084807 49.309337625754154 0.846366433035211
56.809263871962827 47.293120472614170 50.042583098546032 1.094981286833527
49.438448449922497 52.852823569625357 51.367392411033492 1.094981286833527
50.464842277090746 50.703839756544149 49.173822269413826 1.094981286833527
44.057610595328221 49.352462526592852 50.145499110363765 1.094981286833527
53.690872042183159 52.237881059530444 49.639551781659605 1.094981286833527
49.093091748273991 48.048423031365296 48.678524407649107 1.094981286833527
44.881189428124962 53.630802123639043 49.525715203209927 1.094981286833527
48.685777095166443 47.668285100953952 50.723536303042195 1.094981286833527
45.158306457326148 49.604045723012277 49.166674466989718 1.094981286833527
51.160707493577789 49.049284513848178 48.901297952643361 0.871621797114271
49.915453314984035 50.797215440047793 50.061901250363753 0.822311198119797
50.907415693219342 48.819393554769356 49.662431308336011 0.871621797114271
47.982618656672145 49.330796161529697 49.243282118768626 0.632704809829605
44.821152193004970 50.330227260226167 49.626100708469998 0.853806519291557
45.109404959101866 50.861334831397031 49.155663733449565 0.853806519291557
50.155836187388417 51.356990439775792 50.120032123491981 0.822311198119797
53.418202053629905 47.701730182868310 50.374421086298938 0.867853565406963
47.945569727179063 48.379263883358171 49.461319689280614 1.094981286833527
49.065342403617883 50.104535480784264 48.915705896584967 1.094981286833527
52.702479460862563 50.866695458229010 48.570364160785495 0.855967580941637
54.464756581386801 53.528647359066269 51.096977996731461 1.094981286833527
49.460225492562948 48.007104815051953 50.981277900770714 1.094981286833527
48.790469159080459 52.275226644966594 50.193821706627709 1.094981286833527
52.929917109451139 50.663272601662413 50.657540423630593 0.718301604488724
50.031500062162465 53.323879518711671 50.118105010148803 0.877656310746366
51.205968090334103 53.504938378204109 48.745768868801953 1.094981286833527
46.188545004542803 51.804250574018852 48.908285658874362 1.094981286833527
55.830863556947875 49.230168333376241 49.304414920513985 1.094981286833527
55.768826079441155 52.755548517762811 51.737959443232633 1.094981286833527
52.718133974826159 48.397078385409117 51.777515726554583 1.094981286833527
49.195989887145856 51.493539642291367 50.881517284004275 0.803831058510510
49.534969720727496 51.142930491836843 50.858210009656183 0.803831058510510
51.129276593466891 47.953784564363318 50.277541894085893 0.830947242124573
53.979157690061093 48.707263549515694 49.860749369681564 1.094981286833527
48.694539344835086 53.441867622968282 50.625640767624638 1.094981286833527
51.222385508723335 48.567024720040749 50.501827917683045 0.830947242124573
47.977002018027875 50.059243344396087 49.408278549819599 0.692542329417892
52.029299884839503 51.073156431311020 49.806156165914196 0.846366433035211
51.188020137984935 47.965583297355842 48.612228438055261 1.094981286833527
51.318175103793614 50.310214329354416 50.590963340854380 0.854436005264583
57.149434324591823 51.757874399831074 49.150523201505273 1.094981286833527
53.351048864287556 47.550820339299037 49.570447123872711 0.733621705042377
49.795275184026103 53.188890124148230 49.306927543762001 0.877656310746366
47.520684384022957 49.816759204757652 49.382563882802685 0.685197388543243
53.379907766319519 47.990020981639077 48.932160096398889 0.856121649301016
48.686539865766697 49.073057162790427 51.795631905075339 1.094981286833527
52.848262420777282 50.162951221306962 48.859603751660345 0.855967580941637
52.533088929204638 48.138389475141551 48.562428511138272 1.094981286833527
53.564089377056902 50.589896669427553 50.856955695957474 0.832733997195697
50.956182958829061 51.594741461728141 49.394152419475056 1.094981286833527
46.897271474646608 51.268590341300474 49.252343062670235 1.094981286833527
47.931350666749395 49.152158477495632 50.016266190321737 0.861062841758504
20.747007544110939 42.468546875150622 37.416998033422558 1.094981286833527
46.357542436481069 27.762870629473191 58.678434645816878 1.094981286833527
86.385560592323145 11.753185596203309 51.737910715411417 1.094981286833527
13.206810634515332 71.685968119259371 39.605970280729373 1.094981286833527
56.542131185850899 18.327983621407860 14.484775934337723 1.094981286833527
48.805628064895458 35.561273784995564 94.043194525281308 1.094981286833527
76.532525380696526 74.866361985054724 90.371973974593345 1.094981286833527
8.342243544201855 55.219246992240656 58.447606895576889 1.094981286833527
96.193637854722908 29.214752679254886 24.082877991544681 1.094981286833527
10.029394226549782 1.642962959147420 92.952931679219049 1.094981286833527
66.991654659091012 78.515291202313776 28.173010575394908 1.094981286833527
58.641016618632669 6.395526612098113 48.562759593462289 1.094981286833527
97.749513974444682 87.650524531659073 33.815895183684560 1.094981286833527
96.157015454149857 23.170162647120453 94.931882241568147 1.094981286833527
94.137770470649855 79.920258735239173 63.044793686679114 1.094981286833527
87.428796662494705 29.302028450779673 84.894355531291822 1.094981286833527
61.787669191752379 1.323685775889949 34.723351793221958 1.094981286833527
14.814086094816503 98.182938981825316 47.837030703998806 1.094981286833527
49.739136549866267 63.947251639872363 36.858460612961750 1.094981286833527
13.690027168559894 82.211773319424552 18.984791190275796 1.094981286833527
51.131898254645606 22.431702897473926 9.784448449403405 1.094981286833527
86.219151742168336 97.291948902313024 96.083465806300012 1.094981286833527
90.655549922117899 77.404733269863883 33.314515202864193 1.094981286833527
8.110138998799677 40.724117141380731 23.223414217094273 1.094981286833527
13.248763475798297 5.342718178682526 72.559436421057882 1.094981286833527
1.142745862503103 77.058074850277620 14.694664540037506 1.094981286833527
7.952208258675575 8.960303423860537 67.204780735391438 1.094981286833527
24.536720985284475 42.053946668009843 55.736879132391692 1.094981286833527
86.055117382879374 72.704426271132832 27.032790523871462 1.094981286833527
13.148279929112761 5.537432042119795 30.159863448094249 1.094981286833527
